Date,Close
1986-03-13,
1986-03-14,
1986-03-17,
1986-03-18,
1986-03-19,
1986-03-20,
1986-03-21,
1986-03-24,
1986-03-25,
1986-03-26,
1986-03-27,
1986-03-31,
1986-04-01,
1986-04-02,
1986-04-03,
1986-04-04,
1986-04-07,
1986-04-08,
1986-04-09,
1986-04-10,
1986-04-11,
1986-04-14,
1986-04-15,
1986-04-16,
1986-04-17,
1986-04-18,
1986-04-21,
1986-04-22,
1986-04-23,
1986-04-24,
1986-04-25,
1986-04-28,
1986-04-29,
1986-04-30,
1986-05-01,
1986-05-02,
1986-05-05,
1986-05-06,
1986-05-07,
1986-05-08,
1986-05-09,
1986-05-12,
1986-05-13,
1986-05-14,
1986-05-15,
1986-05-16,
1986-05-19,
1986-05-20,
1986-05-21,
1986-05-22,
1986-05-23,
1986-05-27,
1986-05-28,
1986-05-29,
1986-05-30,
1986-06-02,
1986-06-03,
1986-06-04,
1986-06-05,
1986-06-06,
1986-06-09,
1986-06-10,
1986-06-11,
1986-06-12,
1986-06-13,
1986-06-16,
1986-06-17,
1986-06-18,
1986-06-19,
1986-06-20,
1986-06-23,
1986-06-24,
1986-06-25,
1986-06-26,
1986-06-27,
1986-06-30,
1986-07-01,
1986-07-02,
1986-07-03,
1986-07-07,
1986-07-08,
1986-07-09,
1986-07-10,
1986-07-11,
1986-07-14,
1986-07-15,
1986-07-16,
1986-07-17,
1986-07-18,
1986-07-21,
1986-07-22,
1986-07-23,
1986-07-24,
1986-07-25,
1986-07-28,
1986-07-29,
1986-07-30,
1986-07-31,
1986-08-01,
1986-08-04,
1986-08-05,
1986-08-06,
1986-08-07,
1986-08-08,
1986-08-11,
1986-08-12,
1986-08-13,
1986-08-14,
1986-08-15,
1986-08-18,
1986-08-19,
1986-08-20,
1986-08-21,
1986-08-22,
1986-08-25,
1986-08-26,
1986-08-27,
1986-08-28,
1986-08-29,
1986-09-02,
1986-09-03,
1986-09-04,
1986-09-05,
1986-09-08,
1986-09-09,
1986-09-10,0.6008207427424852
1986-09-11,0.370558017481577
1986-09-12,0.0392933266501173
1986-09-15,0.04170945693960506
1986-09-16,0.1800272683523912
1986-09-17,0.4151387051410974
1986-09-18,0.6079431315669899
1986-09-19,0.7609803870760696
1986-09-22,0.8735633621845432
1986-09-23,0.8615026151945767
1986-09-24,0.6393216135709482
1986-09-25,0.4203528105306612
1986-09-26,0.4704969573066532
1986-09-29,0.37595140074301464
1986-09-30,0.32561578212341175
1986-10-01,0.22674304995899097
1986-10-02,0.22674304995899097
1986-10-03,0.37598401049549834
1986-10-06,0.7313727305201735
1986-10-07,0.7431223354550753
1986-10-08,0.8403979725417129
1986-10-09,0.9075952859400981
1986-10-10,1.0858271627118927
1986-10-13,0.8499432621681027
1986-10-14,0.7559714313214896
1986-10-15,0.9314386916115502
1986-10-16,1.107365863026447
1986-10-17,1.2473117082160585
1986-10-20,1.372480628999201
1986-10-21,1.545637529929293
1986-10-22,1.1138325258496011
1986-10-23,0.7974310265973824
1986-10-24,0.7197084923974305
1986-10-27,1.066151930425407
1986-10-28,1.3182325209753556
1986-10-29,1.2410532501361824
1986-10-30,1.3452089418243824
1986-10-31,1.3172788890469989
1986-11-03,1.3771811310277413
1986-11-04,1.5701392518289923
1986-11-05,1.8132914797816708
1986-11-06,1.9723291516538892
1986-11-07,1.9003866922969868
1986-11-10,1.6301438297127369
1986-11-11,1.7024364993345433
1986-11-12,1.7024364993345433
1986-11-13,1.5823764858280205
1986-11-14,1.712927657336288
1986-11-17,1.7860410979208634
1986-11-18,1.5649872735543502
1986-11-19,1.7414490401685323
1986-11-20,2.0623978031375163
1986-11-21,2.066122484614309
1986-11-24,2.238217289189434
