Date,Close
1986-03-13,
1986-03-14,
1986-03-17,
1986-03-18,
1986-03-19,
1986-03-20,
1986-03-21,
1986-03-24,
1986-03-25,
1986-03-26,
1986-03-27,
1986-03-31,
1986-04-01,
1986-04-02,
1986-04-03,
1986-04-04,
1986-04-07,
1986-04-08,
1986-04-09,
1986-04-10,
1986-04-11,
1986-04-14,
1986-04-15,
1986-04-16,
1986-04-17,
1986-04-18,
1986-04-21,
1986-04-22,
1986-04-23,
1986-04-24,
1986-04-25,
1986-04-28,
1986-04-29,
1986-04-30,
1986-05-01,
1986-05-02,
1986-05-05,
1986-05-06,
1986-05-07,
1986-05-08,
1986-05-09,
1986-05-12,
1986-05-13,
1986-05-14,
1986-05-15,
1986-05-16,
1986-05-19,
1986-05-20,
1986-05-21,
1986-05-22,
1986-05-23,
1986-05-27,
1986-05-28,
1986-05-29,
1986-05-30,
1986-06-02,
1986-06-03,
1986-06-04,
1986-06-05,
1986-06-06,
1986-06-09,
1986-06-10,
1986-06-11,
1986-06-12,
1986-06-13,
1986-06-16,
1986-06-17,
1986-06-18,
1986-06-19,
1986-06-20,
1986-06-23,
1986-06-24,
1986-06-25,
1986-06-26,
1986-06-27,
1986-06-30,
1986-07-01,
1986-07-02,
1986-07-03,
1986-07-07,
1986-07-08,
1986-07-09,
1986-07-10,
1986-07-11,
1986-07-14,
1986-07-15,
1986-07-16,
1986-07-17,
1986-07-18,
1986-07-21,
1986-07-22,
1986-07-23,
1986-07-24,
1986-07-25,
1986-07-28,
1986-07-29,
1986-07-30,
1986-07-31,
1986-08-01,
1986-08-04,
1986-08-05,
1986-08-06,
1986-08-07,
1986-08-08,
1986-08-11,
1986-08-12,
1986-08-13,
1986-08-14,
1986-08-15,
1986-08-18,
1986-08-19,
1986-08-20,
1986-08-21,
1986-08-22,
1986-08-25,
1986-08-26,
1986-08-27,
1986-08-28,
1986-08-29,
1986-09-02,
1986-09-03,
1986-09-04,
1986-09-05,
1986-09-08,
1986-09-09,
1986-09-10,0.6008210670896618
1986-09-11,0.3705583040791797
1986-09-12,0.03929250765954149
1986-09-15,0.04171224648588086
1986-09-16,0.18002777130920944
1986-09-17,0.4151408017868515
1986-09-18,0.6079386658440182
1986-09-19,0.7609783216093519
1986-09-22,0.8735611433316844
1986-09-23,0.8614986085237049
1986-09-24,0.6393211941693647
1986-09-25,0.4203539610222296
1986-09-26,0.47049592220817577
1986-09-29,0.3759506962015615
1986-09-30,0.32561350744871687
1986-10-01,0.22674441306667836
1986-10-02,0.22674441306667836
1986-10-03,0.3759833020582233
1986-10-06,0.7313704583757282
1986-10-07,0.7431255234682079
1986-10-08,0.8403976926262254
1986-10-09,0.9075908958882517
1986-10-10,1.0858262459650168
1986-10-13,0.8499414120238183
1986-10-14,0.7559714661261282
1986-10-15,0.9314388483397482
1986-10-16,1.1073679375178787
1986-10-17,1.2473110574665807
1986-10-20,1.3724766503406352
1986-10-21,1.5456350440977522
1986-10-22,1.1138296418703595
1986-10-23,0.7974295179124389
1986-10-24,0.7197094401096279
1986-10-27,1.0661498359230435
1986-10-28,1.3182321937689483
1986-10-29,1.2410451783288252
1986-10-30,1.3452005559953113
1986-10-31,1.317274899638241
1986-11-03,1.3771747681340947
1986-11-04,1.5701319511962322
1986-11-05,1.81328816629495
1986-11-06,1.9723232251868235
1986-11-07,1.900381595888164
1986-11-10,1.6301365597027324
1986-11-11,1.7024311554640112
1986-11-12,1.7024311554640112
1986-11-13,1.5823719926258437
1986-11-14,1.7129183645842259
1986-11-17,1.7860348984598646
1986-11-18,1.5649854428477306
1986-11-19,1.741446603948188
1986-11-20,2.062392318922491
1986-11-21,2.066116416475128
1986-11-24,2.238213048701053
