Date,Close
1986-03-13,
1986-03-14,
1986-03-17,
1986-03-18,
1986-03-19,
1986-03-20,
1986-03-21,
1986-03-24,
1986-03-25,
1986-03-26,
1986-03-27,
1986-03-31,
1986-04-01,
1986-04-02,
1986-04-03,
1986-04-04,
1986-04-07,
1986-04-08,
1986-04-09,
1986-04-10,
1986-04-11,
1986-04-14,
1986-04-15,
1986-04-16,
1986-04-17,
1986-04-18,
1986-04-21,
1986-04-22,
1986-04-23,
1986-04-24,
1986-04-25,
1986-04-28,
1986-04-29,
1986-04-30,
1986-05-01,
1986-05-02,
1986-05-05,
1986-05-06,
1986-05-07,
1986-05-08,
1986-05-09,
1986-05-12,
1986-05-13,
1986-05-14,
1986-05-15,
1986-05-16,
1986-05-19,
1986-05-20,
1986-05-21,
1986-05-22,
1986-05-23,
1986-05-27,
1986-05-28,
1986-05-29,
1986-05-30,
1986-06-02,
1986-06-03,
1986-06-04,
1986-06-05,
1986-06-06,
1986-06-09,
1986-06-10,
1986-06-11,
1986-06-12,
1986-06-13,
1986-06-16,
1986-06-17,
1986-06-18,
1986-06-19,
1986-06-20,
1986-06-23,
1986-06-24,
1986-06-25,
1986-06-26,
1986-06-27,
1986-06-30,
1986-07-01,
1986-07-02,
1986-07-03,
1986-07-07,
1986-07-08,
1986-07-09,
1986-07-10,
1986-07-11,
1986-07-14,
1986-07-15,
1986-07-16,
1986-07-17,
1986-07-18,
1986-07-21,
1986-07-22,
1986-07-23,
1986-07-24,
1986-07-25,
1986-07-28,
1986-07-29,
1986-07-30,
1986-07-31,
1986-08-01,
1986-08-04,
1986-08-05,
1986-08-06,
1986-08-07,
1986-08-08,
1986-08-11,
1986-08-12,
1986-08-13,
1986-08-14,
1986-08-15,
1986-08-18,
1986-08-19,
1986-08-20,
1986-08-21,
1986-08-22,
1986-08-25,
1986-08-26,
1986-08-27,
1986-08-28,
1986-08-29,
1986-09-02,
1986-09-03,
1986-09-04,
1986-09-05,
1986-09-08,
1986-09-09,
1986-09-10,0.9954090875851416
1986-09-11,0.6013886405034635
1986-09-12,0.06271222291823388
1986-09-15,0.06657063556359413
1986-09-16,0.2894631257800711
1986-09-17,0.6730778528597671
1986-09-18,0.9942641152172601
1986-09-19,1.2557639692866813
1986-09-22,1.4546381137282374
1986-09-23,1.4337053366895551
1986-09-24,1.055947257927993
1986-09-25,0.6888057774041482
1986-09-26,0.7717065207628367
1986-09-29,0.6121689818214232
1986-09-30,0.529903439254624
1986-10-01,0.3684557555775707
1986-10-02,0.3684557555775707
1986-10-03,0.6137073855938956
1986-10-06,1.2488768372630972
1986-10-07,1.2696927289746167
1986-10-08,1.4425743291809494
1986-10-09,1.5646966312198243
1986-10-10,1.8960324289431334
1986-10-13,1.4495224709234844
1986-10-14,1.2815494502300733
1986-10-15,1.5981188431334015
1986-10-16,1.9252951784009575
1986-10-17,2.1787014094063557
1986-10-20,2.405869497554158
1986-10-21,2.736215662141547
1986-10-22,1.8479124768388422
1986-10-23,1.2859046491617399
1986-10-24,1.159740379578997
1986-10-27,1.7494535545120222
1986-10-28,2.1837247992078797
1986-10-29,2.041449899618403
1986-10-30,2.217961821021078
1986-10-31,2.1694258092507743
1986-11-03,2.2726703439555425
1986-11-04,2.616046824617962
1986-11-05,3.096283071744406
1986-11-06,3.3790144700640132
1986-11-07,3.2547631381896176
1986-11-10,2.7398263519479746
1986-11-11,2.862784475754145
1986-11-12,2.862784475754145
1986-11-13,2.654808260035589
1986-11-14,2.8815265841030797
1986-11-17,3.0060469703499932
1986-11-18,2.5607709642818466
1986-11-19,2.871763386338984
1986-11-20,3.521583215437849
1986-11-21,3.529068046965877
1986-11-24,3.940260140682503
1986-11-25,3.8324887031123906
