Date,Close
1986-03-13,
1986-03-14,
1986-03-17,
1986-03-18,
1986-03-19,
1986-03-20,
1986-03-21,
1986-03-24,
1986-03-25,
1986-03-26,
1986-03-27,
1986-03-31,
1986-04-01,
1986-04-02,
1986-04-03,
1986-04-04,
1986-04-07,
1986-04-08,
1986-04-09,
1986-04-10,
1986-04-11,
1986-04-14,
1986-04-15,
1986-04-16,
1986-04-17,
1986-04-18,
1986-04-21,
1986-04-22,
1986-04-23,
1986-04-24,
1986-04-25,
1986-04-28,
1986-04-29,
1986-04-30,
1986-05-01,
1986-05-02,
1986-05-05,
1986-05-06,
1986-05-07,
1986-05-08,
1986-05-09,
1986-05-12,
1986-05-13,
1986-05-14,
1986-05-15,
1986-05-16,
1986-05-19,
1986-05-20,
1986-05-21,
1986-05-22,
1986-05-23,
1986-05-27,
1986-05-28,
1986-05-29,
1986-05-30,
1986-06-02,
1986-06-03,
1986-06-04,
1986-06-05,
1986-06-06,
1986-06-09,
1986-06-10,
1986-06-11,
1986-06-12,
1986-06-13,
1986-06-16,
1986-06-17,
1986-06-18,
1986-06-19,
1986-06-20,
1986-06-23,
1986-06-24,
1986-06-25,
1986-06-26,
1986-06-27,
1986-06-30,
1986-07-01,
1986-07-02,
1986-07-03,
1986-07-07,
1986-07-08,
1986-07-09,
1986-07-10,
1986-07-11,
1986-07-14,
1986-07-15,
1986-07-16,
1986-07-17,
1986-07-18,
1986-07-21,
1986-07-22,
1986-07-23,
1986-07-24,
1986-07-25,
1986-07-28,
1986-07-29,
1986-07-30,
1986-07-31,
1986-08-01,
1986-08-04,
1986-08-05,
1986-08-06,
1986-08-07,
1986-08-08,
1986-08-11,
1986-08-12,
1986-08-13,
1986-08-14,
1986-08-15,
1986-08-18,
1986-08-19,
1986-08-20,
1986-08-21,
1986-08-22,
1986-08-25,
1986-08-26,
1986-08-27,
1986-08-28,
1986-08-29,
1986-09-02,
1986-09-03,
1986-09-04,
1986-09-05,
1986-09-08,
1986-09-09,
1986-09-10,0.6008133380055456
1986-09-11,0.3705544101240453
1986-09-12,0.03929466252205632
1986-09-15,0.04170751027053413
1986-09-16,0.1800276831884831
1986-09-17,0.415141627980485
1986-09-18,0.6079399766777416
1986-09-19,0.7609780935333011
1986-09-22,0.8735631926546953
1986-09-23,0.8614988257684195
1986-09-24,0.6393214047165171
1986-09-25,0.4203538309025169
1986-09-26,0.47049631603953
1986-09-29,0.37595132921296076
1986-09-30,0.3256160110903156
1986-10-01,0.22674823008854628
1986-10-02,0.22674823008854628
1986-10-03,0.37598393688614795
1986-10-06,0.7313709155824107
1986-10-07,0.7431221006534189
1986-10-08,0.8403983531473983
1986-10-09,0.9075962272166154
1986-10-10,1.0858259144436186
1986-10-13,0.8499453781208669
1986-10-14,0.7559707545800414
1986-10-15,0.931442857094529
1986-10-16,1.10736735519591
1986-10-17,1.2473128960373427
1986-10-20,1.3724795310968925
1986-10-21,1.5456361470355005
1986-10-22,1.113827411979027
1986-10-23,0.7974300811214875
1986-10-24,0.7197104684185598
1986-10-27,1.0661489077894093
1986-10-28,1.3182298893920468
1986-10-29,1.241047607008885
1986-10-30,1.3452014579031686
1986-10-31,1.317277048708501
1986-11-03,1.3771756835635163
1986-11-04,1.5701298888874333
1986-11-05,1.8132887560830677
1986-11-06,1.9723228834435957
1986-11-07,1.9003834534534991
1986-11-10,1.6301405550433603
1986-11-11,1.7024330693203407
1986-11-12,1.7024330693203407
1986-11-13,1.5823730698321563
1986-11-14,1.712922159880853
1986-11-17,1.7860377793425584
1986-11-18,1.5649890368727652
1986-11-19,1.741447447920845
1986-11-20,2.0623960976787057
1986-11-21,2.066120350979367
1986-11-24,2.2382137450605937
1986-11-25,2.181058110436008
